ICD9,PheCode
9743,974
9744,974
9745,974
9746,974
9747,974
975,975
9750,975
9751,975
9752,975
9753,975
9754,975
9755,975
9756,975
9757,975
9758,975
976,976
9760,976
9761,976
9762,976
9763,976
9764,976
9765,976
9766,976
9767,976
9768,976
9769,976
977,979
9770,979
9771,979
9772,979
9773,969
9774,979
9778,979
9779,979
978,941
9780,941
9781,941
9782,941
9783,941
9784,941
9785,941
9786,941
9788,941
9789,941
979,941
9790,941
9791,941
9792,941
9793,941
9794,941
9795,941
9796,941
9797,941
9799,941
980,981
9800,317
9801,981
9802,981
9803,981
9808,981
9809,981
981,981
982,981
9820,981
9821,981
9822,981
9823,981
9824,981
9828,981
983,983
9830,983
9831,983
9832,983
9839,983
984,984
9840,984
9841,984
9848,984
9849,984
985,985
9850,985
9851,985
9852,985
9853,985
9854,985
9855,985
9856,985
9858,985
9859,985
986,986
9860,986
987,987
9870,987
9871,987
9872,987
9873,987
9874,987
9875,987
9876,987
9877,987
9878,987
9879,987
988,930
9880,930
9881,988
9882,988
9888,988
9889,988
989,989
9890,989
9891,989
9892,989
9893,989
9894,989
9895,913
9896,989
9897,989
9898,989
98981,989
98982,989
98983,989
98984,989
98989,989
9899,989
990,990
9900,990
991,1014
9910,1014
9911,1014
9912,1014
9913,1014
9914,1014
9915,1014
9916,780
9918,1014
9919,1014
992,1015
9920,1014
9921,1014
9922,1014
9923,1014
9924,1014
9925,1014
9926,1014
9927,1014
9928,1014
9929,1014
993,1015
9930,1014
9931,1014
9932,1014
9933,1014
9934,1014
9938,1014
9939,1014
994,1015
9940,1015
9941,1015
9942,1015
9943,1015
9944,1015
9945,1015
9946,1015
9947,1015
9948,1015
9949,1015
995,1015
9950,946
9951,946
9952,979
99520,979
99521,979
99522,967
99523,962.2
99524,1015
99527,979
99529,979
9953,949
9954,967
9955,1015
99550,1015
99551,1015
99552,1015
99553,1015
99554,1015
99555,1015
99559,1015
9956,930
99560,930
99561,930
99562,930
99563,930
99564,930
99565,930
99566,930
99567,930
99568,930
99569,930
9957,930
9958,1015
99580,1015
99581,1015
99582,1015
99583,1015
99584,1015
99585,1015
99586,783
99589,1015
9959,994
99590,994.1
99591,994.2
99592,994.2
99593,994.1
99594,994.1
996,1011
9960,854
99600,854
99601,426.91
99602,854
99603,411.4
99604,426.92
99609,854
9961,854
9962,855
9963,996
99630,857
99631,857
99632,857
99639,857
9964,858
99640,858
99641,858
99642,858
99643,858
99644,858
99645,858
99646,858
99647,858
99649,858
9965,996
99651,859
99652,859
99653,859
99654,859
99655,859
99656,859
99657,962.2
99659,859
9966,081
99660,081
99661,081
99662,081
99663,081
99664,081
99665,081
99666,081
99667,081
99668,081
99669,081
9967,859
99670,859
99671,859
99672,854
99673,585.31
99674,854
99675,855
99676,857
99677,858
99678,858
99679,859
9968,851
99680,851
99681,587
99682,573.2
99683,429.1
99684,510.2
99685,860
99686,851
99687,851
99688,860
99689,851
9969,996
99690,851
99691,851
99692,851
99693,851
99694,851
99695,851
99696,851
99699,851
997,1011
9970,1011
99700,1011
99701,1011
99702,856
99709,1011
9971,429.9
9972,856
9973,519.2
99731,519.2
99739,519.2
9974,569.2
9975,597.2
9976,874
99760,874
99761,874
99762,874
99769,874
9977,856
99771,856
99772,856
99779,856
9979,1011
99791,401
99799,1011
998,1011
9980,958.1
99800,958.1
99801,958.1
99802,958.1
99809,958.1
9981,850
99811,850
99812,850
99813,850
9982,1011
9983,1011
99830,1011
99831,1015
99832,1015
99833,1011
9984,1011
9985,080
99851,080
99859,080
9986,958
9987,1011
9988,1011
99881,958.2
99882,366
99883,875
99889,1011
9989,1011
999,1011
9990,079
9991,958
9992,856
9993,080
99931,081
99939,080
9994,941
9995,941
9996,942
99960,942
99961,942
99962,942
99963,942
99969,942
9997,942
99970,942
99971,942
99972,942
99973,942
99974,942
99975,942
99976,942
99977,942
99978,942
99979,942
9998,942
99980,942
99981,942
99982,942
99983,942
99984,942
99985,942
99988,942
99989,942
9999,1011
E850,965
E8500,965.1
E8501,965.1
E8502,965.1
E8503,965.3
E8504,965
E8505,965
E8506,965.2
E8507,965
E8508,965
E8509,965
E851,967
E852,967
E8520,967
E8521,967
E8522,967
E8523,967
E8524,967
E8525,967
E8528,967
E8529,967
E853,967
E8530,967
E8531,967
E8532,967
E8538,967
E8539,967
E854,969
E8540,969
E8541,969
E8542,969
E8543,969
E8548,969
E855,966
E8550,966
E8551,967
E8552,967
E8553,971
E8554,971
E8555,971
E8556,971
E8558,971
E8559,971
E856,960
E857,961
E858,979
E8580,962.3
E8581,963
E8582,964
E8583,972
E8584,973
E8585,974
E8586,975
E8587,976
E8588,979
E8589,979
E860,981
E8600,317
E8601,317
E8602,981
E8603,981
E8604,981
E8608,981
E8609,981
E861,981
E8610,976
E8611,976
E8612,981
E8613,981
E8614,981
E8615,984
E8616,981
E8619,981
E862,981
E8620,981
E8621,981
E8622,981
E8623,981
E8624,981
E8629,981
E864,983
E8640,983
E8641,983
E8642,983
E8643,983
E8644,983
E865,988
E8650,930
E8651,930
E8652,930
E8653,930
E8654,930
E8655,930
E8658,930
E8659,988
E8660,984
E8664,985
E8667,939
E868,986
E8680,981
E8683,986
E8688,986
E8689,986
E8702,585.31
E8712,585.31
E8722,585.31
E8732,990
E8742,585.31
E8780,851
E8791,585.31
E914,1001
E915,1001
E924,983
E9241,983
E930,960
E9300,960.2
E9301,960.3
E9302,960.1
E9303,960.1
E9304,960.1
E9305,960.1
E9306,960
E9307,963.1
E9308,960
E9309,960
E931,961
E9310,961.1
E9311,961
E9312,961
E9313,961
E9314,961
E9315,961
E9316,961
E9317,961
E9318,960
E9319,961
E932,962.3
E9320,962.1
E9321,962.3
E9322,962.3
E9323,962.2
E9324,962.3
E9325,962.3
E9326,962.3
E9327,962.3
E9328,962
E9329,962.3
E933,963
E9330,963
E9331,963.1
E9332,963
E9333,963
E9334,960.2
E9335,963
E9336,963
E9337,963
E9338,963
E9339,963
E934,964
E9340,964
E9341,964
E9342,964.1
E9343,964
E9344,964
E9345,964.1
E9346,964
E9347,942
E9348,964
E9349,964
E935,965
E9350,965.1
E9351,965.1
E9352,965.1
E9353,965.3
E9354,965
E9355,965
E9356,965.2
E9357,965
E9358,965
E9359,965
E936,966
E9360,966
E9361,966
E9362,966
E9363,966
E9364,966
E937,967
E9370,967
E9371,967
E9372,967
E9373,967
E9374,967
E9375,967
E9376,967
E9378,967
E9379,967
E938,967
E9380,967
E9381,967
E9382,967
E9383,967
E9384,967
E9385,967
E9386,967
E9387,967
E9389,967
E939,969
E9390,969
E9391,969
E9392,969
E9393,969
E9394,969
E9395,969
E9396,969
E9397,969
E9398,969
E9399,969
E940,969
E9400,969
E9401,969
E9408,969
E9409,969
E941,971
E9410,971
E9411,971
E9412,971
E9413,971
E9419,971
E942,972
E9420,972.1
E9421,972.1
E9422,972.2
E9423,972
E9424,972
E9425,972
E9426,972.6
E9427,972
E9428,972
E9429,972
E943,973
E9430,973
E9431,973
E9432,973
E9433,973
E9434,973
E9435,973
E9436,973
E9438,973
E9439,973
E944,974
E9440,974
E9441,974
E9442,974
E9443,974
E9444,974
E9445,974
E9446,974
E9447,974
E945,975
E9450,975
E9451,975
E9452,975
E9453,975
E9454,975
E9455,975
E9456,975
E9457,975
E9458,975
E946,976
E9460,976
E9461,976
E9462,976
E9463,976
E9464,976
E9465,976
E9466,976
E9467,976
E9468,976
E9469,976
E947,979
E9470,979
E9471,979
E9472,979
E9473,969
E9474,979
E9478,979
E9479,979
E948,941
E9480,941
E9481,941
E9482,941
E9483,941
E9484,941
E9485,941
E9486,941
E9488,941
E9489,941
E949,941
E9490,941
E9491,941
E9492,941
E9493,941
E9494,941
E9495,941
E9496,941
E9497,941
E9499,941
E950,297.2
E9500,297.2
E9501,297.2
E9502,297.2
E9503,297.2
E9504,297.2
E9505,297.2
E9506,297.2
E9507,297.2
E9508,297.2
E9509,297.2
E951,297.2
E9510,297.2
E9511,297.2
E9518,297.2
E952,297.2
E9520,297.2
E9521,297.2
E9528,297.2
E9529,297.2
E953,297.2
E9530,297.2
E9531,297.2
E9538,297.2
E9539,297.2
E954,297.2
E955,297.2
E9550,297.2
E9551,297.2
E9552,297.2
E9553,297.2
E9554,297.2
E9555,297.2
E9556,297.2
E9557,297.2
E9559,297.2
E956,297.2
E957,297.2
E9570,297.2
E9571,297.2
E9572,297.2
E9579,297.2
E958,297.2
E9580,297.2
E9581,297.2
E9582,297.2
E9583,297.2
E9584,297.2
E9585,297.2
E9586,297.2
E9587,297.2
E9588,297.2
E9589,297.2
E959,297.2
E9800,965
E9806,983
E9811,981
E9821,986
E985,297
E9850,297
E9851,297
E9852,297
E9853,297
E9854,297
E9855,297
E986,297
E988,297
E9880,297
E9881,297
E9882,297
E9883,297
E9884,297
E9885,297
E9886,297
E9887,297
E9888,297
E9889,297
E989,297
V010,1010
V011,1010
V012,1010
V013,1010
V014,1010
V015,1010
V016,1010
V017,1010
V0171,1010
V0179,1010
V018,1010
V0181,1010
V0182,1010
V0183,1010
V0184,1010
V0189,1010
V019,1010
V020,1010
V021,1010
V022,1010
V023,1010
V024,1010
V025,1010
V0251,1010
V0252,1010
V0253,1010
V0254,1010
V0259,1010
V026,1010
V0260,1010
V0261,1010
V0262,1010
V0269,1010
V027,1010
V028,1010
V029,1010
V030,1010
V031,1010
V032,1010
V033,1010
V034,1010
V035,1010
V036,1010
V037,1010
V038,1010
V0381,1010
V0382,1010
V0389,1010
V039,1010
V040,1010
V041,1010
V042,1010
V043,1010
V044,1010
V045,1010
V046,1010
V047,1010
V048,1010
V0481,1010
V0482,1010
V0489,1010
V050,1010
V051,1010
V052,1010
V053,1010
V054,1010
V058,1010
V059,1010
V060,1010
V061,1010
V062,1010
V063,1010
V064,1010
V065,1010
V066,1010
V068,1010
V069,1010
V071,949
V074,627.22
V08,071
V09,041.9
V090,041.9
V091,041.9
V092,041.9
V093,041.9
V094,041.9
V095,041.9
V0950,041.9
V0951,041.9
V096,041.9
V097,041.9
V0970,041.9
V0971,041.9
V098,041.9
V0980,041.9
V0981,041.9
V099,041.9
V0990,041.9
V0991,041.9
V10,195.1
V100,159
V1000,159
V1001,145.2
V1002,149.5
V1003,150
V1004,151
V1005,153.2
V1006,153.3
V1007,155.1
V1009,159
V101,165
V1011,165.1
V1012,165
V102,165
V1020,165
V1021,149.4
V1022,149.9
V1029,165
V103,174.11
V104,195.1
V1040,184.1
V1041,180.1
V1042,182
V1043,184.11
V1044,184.1
V1045,187.1
V1046,185
V1047,187.2
V1048,187
V1049,187.1
V105,189.4
V1050,189.4
V1051,189.21
V1052,189.1
V1053,189.12
V1059,189.4
V106,204
V1060,204
V1061,204.1
V1062,204.2
V1063,204.3
V1069,204
V107,202
V1071,202.2
V1072,201
V1079,202
V108,195.1
V1081,170.1
V1082,172.1
V1083,172.2
V1084,190
V1085,191.11
V1086,191.1
V1087,193
V1088,194
V1089,195.1
V109,195.1
V1090,195.1
V1091,195.1
V110,295.1
V111,296
V112,306
V113,317.1
V114,300.9
V118,306
V119,306
V120,136
V1200,136
V1201,010
V1202,324
V1203,133
V1204,041.12
V1209,136
V121,263
V122,277
V123,289.3
V1241,225.1
V1242,324
V125,459.9
V1250,459.9
V1251,452
V1252,451
V1253,427.42
V1254,433.31
V1255,415
V1259,459.9
V126,519.8
V1260,519.8
V1261,480
V1269,519.8
V127,564.9
V1270,564.9
V1271,531.4
V1272,208
V1279,564.9
V130,599
V1300,599
V1301,594
V1302,591
V1303,580.2
V1309,599
V132,619
V1321,636
V1322,620.1
V1323,620
V1324,620
V1329,619
V133,689
V134,740
V135,781
V1351,743.2
V1352,743.4
V1359,781
V136,759
V1361,751.12
V1362,751
V1363,752
V1364,749
V1365,747
V1366,748
V1367,750
V1368,756
V1369,759
V14,977
V140,960.2
V141,960
V142,961.1
V143,961
V144,967
V145,965.1
V146,965
V147,941
V148,977
V149,977
V150,949
V1501,930
V1502,930
V1503,930
V1504,930
V1505,930
V1506,949
V1507,949
V1508,949
V1509,949
V151,429.1
V153,990
V154,306
V1549,306
V155,1015
V1551,1015
V1552,819
V1553,1001
V1559,1015
V156,1015
V1582,318
V1588,1015
V1851,1100
V2130,637
V2131,637
V2132,637
V2133,637
V230,638
V232,638
V233,654
V2341,636
V238,638
V2389,638
V239,638
V271,634
V272,651
V273,634
V274,634
V275,651
V276,651
V277,634
V286,1010
V310,651
V3100,651
V3101,651
V311,651
V312,651
V32,634
V320,634
V3200,634
V3201,634
V321,634
V322,634
V33,651
V330,651
V3300,651
V3301,651
V331,651
V332,651
V340,651
V3400,651
V3401,651
V341,651
V342,651
V35,634
V350,634
V3500,634
V3501,634
V351,634
V352,634
V36,634
V360,651
V3600,651
V3601,651
V361,651
V362,651
V37,651
V370,651
V3700,651
V3701,651
V371,651
V372,651
V40,315
V400,315.1
V401,315.2
V402,306
V403,306
V409,306
V410,367
V412,389
V413,388
V414,473.4
V417,302
V420,587
V421,429.1
V422,395.6
V425,364.9
V426,510.2
V427,573.2
V4281,860
V4282,860
V431,366
V432,429.1
V4321,429.1
V4322,429.1
V433,395.6
V434,459.7
V435,599
V442,559
V445,599
V4450,599
V4451,599
V4452,599
V4459,599
V446,599
V450,426.91
V4500,426.9
V4501,426.91
V4502,426.92
V4509,426.9
V451,585.31
V4511,585.31
V4512,585.31
V4561,366
V4571,175
V4581,411.4
V4582,411.4
V4585,250.3
V4586,539
V461,509.8
V4611,509.8
V4612,509.8
V4613,509.8
V4614,509.8
V462,509.8
V473,564
V474,599
V4985,389
V5041,175
V510,175
V532,389
V533,426.91
V5331,426.91
V5332,426.92
V5339,426.9
V5351,539
V5391,250.3
V540,809
V5401,809
V5402,809
V5409,809
V5410,803
V5411,803
V5412,803
V5413,800.1
V5414,800
V5415,800
V5416,800
V5417,805
V5419,809
V542,743.2
V5420,743.2
V5421,743.2
V5422,743.2
V5423,743.22
V5424,743.2
V5425,743.22
V5426,743.2
V5427,743.21
V5429,743.2
V552,559
V555,599
V556,599
V56,585.31
V560,585.31
V561,585.31
V562,585.31
V5631,585.31
V5632,585.31
V568,585.31
V580,196
V581,197
V5811,197
V5812,197
V586,457
V5861,286.2
V5862,980
V5863,457.2
V5866,457.3
V5867,250.3
V615,654
V6284,297.1
V6285,306
V6404,941
V6546,250.3
V661,196
V662,197
V663,306
V664,809
V671,196
V672,197
V673,306
V674,809
V701,306
V702,306
V710,306
V7101,306
V7102,306
V7109,306
V711,195
V712,1010
V713,1015
V714,1015
V715,1015
V716,1015
V7182,1010
V7183,1010
V727,1010
V730,1010
V731,1010
V732,1010
V733,1010
V734,1010
V735,1010
V736,1010
V738,1010
V7381,1010
V7388,1010
V7389,1010
V739,1010
V7398,1010
V7399,1010
V740,1010
V741,1010
V742,1010
V743,1010
V744,1010
V745,1010
V746,1010
V748,1010
V749,1010
V750,1010
V751,1010
V752,1010
V753,1010
V754,1010
V755,1010
V756,1010
V757,1010
V758,1010
V759,1010
V7643,216.1
V820,216.1
V8401,175
V850,260
V8521,278
V8522,278
V8523,278
V8524,278
V8525,278
V853,278.1
V8530,278.1
V8531,278.1
V8532,278.1
V8533,278.1
V8534,278.1
V8535,278.11
V8536,278.11
V8537,278.11
V8538,278.11
V8539,278.11
V854,278.11
V8541,278.11
V8542,278.11
V8543,278.11
V8544,278.11
V8545,278.11
V8551,260
V8553,278
V8554,278.1
V8741,197
